State,Latitude,Longitude,Hour,Weather,Road_Type,Speed_Limit,Alcohol_Involved,Traffic_Density,Severity,Fatality,cluster_id,risk_level,timestamp
Delhi,28.16096396370654,77.00715891172864,5.812825645387158,Rain,Urban,80.0340383832547,1.0507289065990935,High,2.993272778830463,0.01259061200636567,1.0036377016125304,High,2023-05-20 06:00:00
Delhi,29.056409222237182,77.04974393622354,4.65766598717427,Rain,Highway,41.76818285136977,0.027622652817092228,Low,2.003063122075113,-0.0007507070747218285,8.223205589576283,Medium,2023-06-29 05:00:00
Uttar Pradesh,27.097214846862066,80.85240931715455,8.875861001097745,Rain,Highway,81.7368128787417,-0.004722157950166585,High,2.041266922595713,0.0007200104179233191,2.0677898119467786,Medium,2023-02-06 10:00:00
Karnataka,13.039404160844676,77.69002531043127,19.524521767781437,Rain,Rural,40.486738063184724,0.02194846320594146,Medium,1.9669805899695487,0.0004617429567243347,0.015092734580890265,Medium,2023-08-30 19:00:00
Maharashtra,19.460709691197092,73.0631792279311,2.652151479194719,Rain,Highway,100.35207540385281,0.9691940302186949,Low,3.053542965923737,-0.005706471689227659,2.094625030538717,High,2023-12-27 03:00:00
Uttar Pradesh,27.49570708602416,80.93408453304885,17.85657908737583,Fog,,100.07410564244128,1.0062567481928388,High,2.015545045613652,-0.008307460604499516,4.094635378363727,Medium,2023-06-20 18:00:00
,29.0175492121091,77.06058052034557,21.494054782078177,Fog,Rural,97.01572500584012,-0.02344882967659453,Low,2.0010584501033657,-0.008273237810011403,1.1357879762182517,Medium,2023-12-24 22:00:00
Tamil Nadu,12.476540005522768,80.2303685453214,3.337993097460333,Rain,Urban,98.43253464282411,0.9577838134621917,High,3.044774115159464,0.0030791297040662228,2.891353393099972,,2023-04-25 03:00:00
Delhi,28.329514784146145,76.95167830108514,19.0498780504404,Rain,Urban,60.113157855162065,1.019614047806761,Medium,2.956376451344985,0.006338114613828617,4.931025314577685,High,2023-08-21 19:00:00
Tamil Nadu,12.85612833149779,80.293690442248,-0.2873722013986725,Clear,Urban,80.69240426698515,1.0227155207437162,Low,3.0192658908138563,0.006732932558410982,6.883222454392128,High,2023-03-29 00:00:00
Karnataka,12.970685505170326,77.45580975838263,10.86360040907404,Fog,Rural,,1.01143068997393,Low,2.0158804098691814,-0.0031657678968913276,1.11005494535793,Medium,2023-06-16 11:00:00
Uttar Pradesh,26.963564128160165,80.69218387311923,20.58359452794404,Clear,Urban,98.99688187845713,0.9954256742913083,High,1.9654773886938635,0.009143379794223345,9.103042766091313,Medium,2023-07-31 20:00:00
Delhi,,77.1357027154727,18.97462455569175,Clear,Rural,101.05363152976206,0.9683399975571956,Low,2.0169996737169074,0.002570494998964083,0.8172394870831375,Medium,2023-06-24 19:00:00
Delhi,28.622748799381394,77.03989489812489,21.936801354432685,Fog,Urban,81.66624632138007,-0.02903462192415838,Medium,2.010455269270583,0.0005916198192066452,2.056100623596534,Medium,
Maharashtra,18.869387060341378,72.94535543636597,22.67263040346527,Fog,Rural,41.05428717082235,0.9757672074898769,Medium,2.993403738066623,-0.02792716336832456,5.1969696206008145,High,2023-10-12 23:00:00
Maharashtra,18.890039320892154,72.8202634811446,13.341150982928225,Fog,Urban,41.1122957835754,-0.005842023472984047,Medium,1.0318419518169273,-0.00683602683649012,8.966220495172173,Low,2023-07-14 14:00:00
Karnataka,12.522799707930242,77.42715303263024,14.944345839841732,Fog,Rural,39.37143803705932,0.026905348816017798,Low,0.9788996280333726,-0.012720998056516664,2.0450675341078335,Low,2023-10-25 15:00:00
Maharashtra,18.786140587012103,72.87734328734328,4.113188894692165,Fog,Highway,81.2093348816033,1.0265109728469317,Medium,3.009976102170219,0.005244238949329177,9.104853476589385,High,2023-10-31 12:00:00
Tamil Nadu,12.58362841224891,80.05081735638204,6.382385385460569,Clear,Rural,80.1638306687323,0.958784461233692,Medium,1.9951406294284595,0.0007947672723814394,5.810447867898936,Medium,2023-06-26 06:00:00
Maharashtra,18.76868291792254,73.0643423025091,17.218075334870143,Clear,Rural,100.57498124789068,-0.017331400586948188,High,0.977314848890617,-0.008965061826566178,4.021816288544757,Low,2023-02-01 18:00:00
Karnataka,13.28055921959799,77.35573534561416,16.608742750879056,Clear,Highway,80.4107402721527,-0.018004614689210812,High,1.0185587669327705,0.0025453953417783376,4.182598789550979,Low,2023-01-16 17:00:00
Delhi,28.372658994375062,77.15307841204084,12.798044704186504,Fog,Rural,79.86345019534717,,Medium,1.9923335917104987,-0.011904719346034936,5.914851164724101,Medium,2023-07-15 13:00:00
Tamil Nadu,13.933255577373853,80.12186166960497,16.998789519435228,Clear,Rural,99.03336926537854,0.014153486845739329,Low,0.9456392601194454,-0.008729029423416143,3.1194916872723133,Low,2023-10-12 17:00:00
Tamil Nadu,13.252108845886138,80.29522225468466,10.949563889051692,Rain,Highway,59.90767954078352,-0.006154197003683697,Medium,1.933532344378156,-0.005939607277310057,0.003898760683857281,Medium,2023-02-06 11:00:00
Maharashtra,19.04942820234845,72.77926184738551,3.957682218608674,Fog,Urban,101.10910623491873,-0.0028286559833684997,High,2.0291198640166574,0.004517180051551192,0.9031820110510855,Medium,2023-03-12 04:00:00
Tamil Nadu,12.809130649018188,80.20134880402391,14.141917218480003,Fog,Rural,59.50378737927873,1.0336478775841276,Medium,1.954954219966378,0.011703582560450006,7.9861472209047095,Medium,2023-08-06 14:00:00
Uttar Pradesh,27.11509701127227,81.0723024513296,13.685875805311289,Rain,Urban,61.004109808642326,1.0022077975821497,Low,3.0103105778542996,-0.004900810343319175,8.924479915544005,High,2023-01-04 14:00:00
Uttar Pradesh,26.64947472983975,80.9201823362761,15.32485183908235,Fog,Highway,80.82845710845864,0.9892313859736139,High,2.0020279786132646,0.011059770567679308,7.87249193896353,Medium,2023-10-23 15:00:00
Karnataka,13.05647241190732,77.62207131754936,1.1507350134302095,Clear,Rural,79.66399855343903,0.014302408570569556,Medium,1.9863994757475913,0.0003964376483022129,8.963491504979592,Medium,2023-09-04 01:00:00
Maharashtra,19.87325683961665,72.76657758647903,3.888776908396827,Fog,Rural,,1.0264726624806502,High,3.0722101009172444,0.0019748321799543203,8.009821871552223,High,2023-02-10 04:00:00
Uttar Pradesh,26.748044106996687,80.86727387105724,19.556722870707027,Clear,Highway,39.60037052228668,1.0074119317062424,Medium,2.0066308009194875,-0.0005335998778605321,8.976164654221387,Medium,2023-01-28 19:00:00
Karnataka,13.358428295449187,77.62723270070542,17.54125059511733,Clear,Urban,101.69670952696417,1.017230303828093,Medium,2.027886364621309,-0.0016501422227039584,5.9619084364433865,Medium,2023-06-30 17:00:00
Karnataka,12.696947465410037,77.5335193416633,9.32441850677499,Clear,Highway,80.48795264574822,,High,2.010511033474636,0.0036738824669760414,0.03243931254534978,Medium,2023-11-19 09:00:00
Tamil Nadu,13.04970730500566,80.33264298548895,16.95028346462322,Clear,Rural,79.98216692991728,-0.0020465106309268343,Low,0.9914551261620334,0.006191333481407201,4.076277692693634,Low,2023-09-06 18:00:00
Maharashtra,19.69751053326291,72.84386386394087,4.549085174888501,Fog,Highway,79.00212368533975,0.0028256102253925697,Medium,1.9992955369746783,-0.0073980370742559795,8.835777261281425,Medium,2023-05-24 04:00:00
Karnataka,12.813629235091934,77.75690633629912,8.276380809135315,Clear,Rural,59.90079673772897,-0.018828639926906907,Low,1.0538269628214634,-0.00158312683355193,,Low,2023-07-09 08:00:00
Delhi,29.293058512505286,76.87938551839031,8.697737522867229,Fog,Highway,59.77097716121432,-0.01420200511898918,Medium,1.040156109583882,0.013960209422638729,4.716719129745963,Low,2023-02-13 08:00:00
Delhi,28.958829771331906,77.46147750128857,19.43033381268547,Clear,Urban,98.58569248992727,0.03444811835802883,Medium,1.0720373125562237,0.0014818352743156526,6.976720298598687,Low,2023-11-23 19:00:00
Delhi,28.51260714714184,77.03770555214564,6.548875682317585,Fog,Rural,39.75540331334904,1.0502005452063305,Medium,2.0081796166550663,0.002397631315935883,1.0216068483575604,Medium,2023-01-27 06:00:00
Delhi,28.8514411189073,77.19874836531241,14.305556130040868,Rain,Urban,99.0965364857144,0.03980625050806849,Medium,1.9676369730503842,0.009761909995272232,6.081785878814179,Medium,2023-12-16 14:00:00
Tamil Nadu,13.38424368404325,80.25236732278178,15.469014055184424,Rain,Highway,100.65864653941784,-0.033082516542544765,High,1.9837428906820276,-0.004191926299984608,4.022120110849255,Medium,2023-08-18 15:00:00
Tamil Nadu,13.37832109336745,80.2627585969782,21.693465395332815,Rain,Rural,41.46824095558011,-0.035497600021414576,High,1.9561655001996903,-0.0002840139379381857,8.078684800863964,Medium,2023-11-23 21:00:00
Karnataka,12.413012378217323,77.4131160633169,13.075307872923336,Fog,Rural,78.62096396719417,0.9702312900221571,Medium,2.0283074701540853,0.0068313041039781705,,Medium,2023-02-20 13:00:00
Karnataka,12.799248333256285,77.66170275187916,,Fog,Urban,61.92460989967958,0.0033597959961055635,Medium,0.9783769824893018,0.010360985215432597,7.90303649999091,Low,2023-06-22 20:00:00
Delhi,28.58928828698942,77.0489615544693,9.893079105261613,Fog,Highway,39.85551043816894,-0.0702204127676559,High,0.8872446599604387,-0.019779780904183066,-0.16018066007534887,Low,2023-07-30 10:00:00
Maharashtra,19.01978161361014,72.9119726869865,16.13560531561353,Clear,Rural,78.90408962199706,-0.014720520893633697,Medium,1.0909246996637605,-0.006160788364439358,3.9622487502424795,Low,2023-05-09 16:00:00
Delhi,28.875397258404913,77.17618077260809,1.0260424903635195,Clear,Rural,40.85170575788331,0.03517863344765646,Low,,-0.008349366009303513,8.890009176573512,Medium,2023-11-23 01:00:00
Maharashtra,,72.66410163465149,21.566502534917305,Fog,Highway,59.49819142063592,1.0245617745507931,High,2.9787211324617804,-0.001035553922782614,8.982815590593047,High,2023-04-05 22:00:00
Maharashtra,18.558883791207585,72.78516334241915,21.432788982741958,Clear,Urban,99.90812912115561,-0.012727782780250947,Medium,2.0616901900658413,-0.007716346581362545,6.9293962720001065,Medium,2023-10-31 12:00:00
Tamil Nadu,13.191322113468857,80.3612699647589,21.742257387286568,Fog,Urban,59.54559691687094,-0.010834240579126452,Medium,1.9554099424080953,0.0055539388728114624,4.060154635429603,Medium,2023-02-01 22:00:00
Tamil Nadu,13.301962726922707,80.56732286950853,12.280895021243868,Rain,Highway,79.08199800592492,0.014181506759114188,Medium,2.0419460054497427,0.0014418740635830062,7.007026974643052,High,2023-02-05 12:00:00
Tamil Nadu,13.266116794257766,80.21428152901659,6.549570180399285,Fog,Urban,100.81376252224726,0.023382484071466526,Low,0.9783206613433679,0.007436330297734899,2.0642330667516293,Low,2023-10-04 06:00:00
Tamil Nadu,13.44688075607404,80.39878201434368,6.318740462115713,Fog,Rural,99.67820123382388,0.9866711321201196,Low,1.9511458355166773,0.007970040821016777,1.0634996359901654,Medium,2023-01-18 06:00:00
Maharashtra,19.305111255106457,72.86222634876604,2.367725039682964,Fog,Rural,98.38522351104632,-0.005859342289604108,Medium,2.0629488614850686,0.005679221506892927,6.9742098398227075,Medium,2023-03-18 02:00:00
Maharashtra,19.280874592135557,73.17902125295836,0.971896025182332,Fog,Urban,60.61938386004725,0.9858492937060012,Medium,3.034066539713452,-0.002808228807484713,5.983014072522014,High,2023-10-22 01:00:00
Maharashtra,19.118101099466298,72.60096145371669,15.39418308124124,Fog,Urban,98.64494232594966,0.9667151747217476,Medium,2.0339522843999545,0.0008720769162262777,1.0720000052978123,High,2023-10-04 16:00:00
Delhi,28.059287279661685,77.12598101506303,-0.15830498059723933,Rain,Rural,38.7037517214538,0.9945062265160532,Medium,3.013568187312727,-0.0038543055284273957,5.351088596826581,High,2023-12-16 00:00:00
Karnataka,13.132836493363095,77.43198362739236,11.910013525484104,Clear,Rural,41.34047266767156,0.9926015693815913,High,2.0221096165907397,-0.011413331943417053,7.858020712577902,Medium,2023-06-24 12:00:00
Maharashtra,19.20458908203397,72.54827986488951,13.827147788151944,Rain,Rural,58.65533071231443,-0.031517134296009164,Low,1.9545276794415782,0.0079765630675621,6.005992983369214,Medium,2023-12-05 14:00:00
,28.83283376392894,77.13518700682972,9.019020382569499,Fog,Urban,77.39634843092341,1.0161525520322208,Low,2.004118955991434,-0.0007030355893211369,0.8283687460156588,Medium,2023-11-20 09:00:00
Tamil Nadu,12.596453007218617,80.29641278796673,23.153505683749163,Clear,Highway,60.70008758368994,0.012083412394579026,Low,1.965724356753722,-0.012566399471863965,8.996998253974963,Medium,2023-05-03 23:00:00
Tamil Nadu,12.771723395365772,80.26303436283182,12.296639823626146,Clear,Rural,79.65846176195926,1.0173935617243708,High,1.9487416814638439,,7.903245705004398,Medium,2023-08-19 12:00:00
Maharashtra,19.46850078866684,72.84121892169784,0.9032825808384006,Rain,Highway,39.75535869288058,0.9807976127164411,Medium,3.0151660754653022,-0.0018728930870575838,0.9827887061778718,High,2023-04-19 01:00:00
Uttar Pradesh,26.82024664080843,81.41073047034094,13.337959203891897,Fog,Rural,59.64650596357922,-0.049591014815793866,,1.0427410663176206,-0.0172262168621597,0.022293151531544188,Low,2023-03-14 14:00:00
Tamil Nadu,13.282385881569732,80.20821988934289,19.832077126576756,Clear,Urban,40.26039376608949,0.011683660588219598,High,0.9858519201942717,-0.011488548751201469,1.9297530953019448,Low,2023-01-08 20:00:00
Delhi,28.72843210289989,77.21304886643162,20.0152004848601,Clear,Urban,99.15395411663089,-0.01660336120972324,Low,0.9921757453109752,-0.0058592370514698395,8.743960356963097,Low,2023-02-02 20:00:00
Maharashtra,19.075935483499112,72.72724674582042,3.4252368906786264,Rain,Rural,61.65913244073426,-0.02226743203149425,High,2.9579969858269,0.0017605201364088577,3.2046205301126918,High,2023-08-07 03:00:00
Karnataka,13.247356778426733,77.6467448097786,22.802542298800248,Fog,Urban,38.340737620029365,-0.031427355324367474,Medium,,0.00659024030181114,5.120469310779309,Medium,2023-04-20 23:00:00
Maharashtra,18.913678998155728,72.85590191632197,18.178239325189722,Clear,Urban,40.50003317427792,0.9931167115426273,Low,2.0280503181711556,0.0063037974665292274,1.9812596071364534,Medium,
Delhi,28.762183070502125,77.04444381457094,22.10087935662802,Rain,Rural,100.72173501315194,0.039434472916976875,Low,3.0292110283360185,0.005041765205733604,8.871570565831908,High,2023-01-21 22:00:00
Delhi,28.496994139665993,77.38243416886506,3.0152666055450097,Fog,Rural,59.14616206246799,-0.012636651567537764,Medium,2.0201195182121006,-0.0002873737863079265,7.012204378336623,Medium,2023-02-11 03:00:00
Delhi,18.921909945458914,73.0942989997168,0.32359709830149436,Clear,Highway,78.84933682457662,,High,2.977177034346922,0.014403092558188684,7.051816117918747,High,2023-12-21 00:00:00
Delhi,28.660482539857696,77.25141389029406,5.770189536187228,Clear,Rural,101.1432895675579,1.0162988684052228,Medium,1.9760072363501389,0.00585304911777182,3.1105270309673756,Medium,2023-03-31 06:00:00
Uttar Pradesh,26.94967551611071,80.63499373710336,21.79997635525606,Clear,Rural,98.88628639304027,0.0043204483806911905,Low,2.029354097814045,0.001857475423716909,4.12376284871872,Medium,2023-10-31 12:00:00
Tamil Nadu,12.932945682507793,80.20173168945382,-0.004138564133831173,Fog,Highway,39.318118229098495,-0.052984268099139094,Low,2.0299665099745674,0.004738397299240417,9.15081344228378,Medium,2023-07-05 00:00:00
Uttar Pradesh,27.281922765435073,81.31560940283983,15.777386207205865,Clear,Urban,60.99732284386356,1.0165591998926362,High,1.993652590856924,-0.0033371445007967173,-0.24988194839692857,Medium,2023-04-10 16:00:00
Maharashtra,18.786424933950798,72.91079609063709,4.17666353248488,Fog,Urban,60.03904865982241,0.053213435618966985,Medium,1.9842722887774207,-0.0004787303542018008,,Medium,2023-01-28 04:00:00
Karnataka,12.859025003265446,77.80839349288507,8.751984205797866,Clear,Urban,77.98003569302102,0.9349844741851674,Medium,2.0430768074694825,-0.0174114586917372,0.1425490919839797,Medium,2023-10-31 12:00:00
Maharashtra,18.99537916404432,73.07673886868047,17.07869829423507,Clear,Highway,101.96367000465521,-0.030893661593739807,Low,0.9867162322184195,-0.003234385015917601,0.8674224632524511,Low,2023-05-01 17:00:00
Tamil Nadu,13.458602741466475,80.27143009340827,17.965164474355685,Fog,Urban,59.404275331830995,0.9287844922605735,Medium,2.027528343400059,,3.1750129316233084,High,2023-02-26 18:00:00
Karnataka,13.101923095053076,77.47380905964131,7.074741459663016,Fog,Highway,99.54730644820408,-0.0018826721288511743,High,0.994949854979314,0.0012408679357378027,6.25986050945678,Low,2023-04-23 07:00:00
Maharashtra,19.369747405408233,72.5063319649222,14.840122886175143,Fog,Urban,100.28749791643992,0.024760466200026275,Low,0.9613412034349166,0.000892668708814166,3.1709919255290853,Low,2023-11-09 15:00:00
Tamil Nadu,12.629883497195312,80.39527633094927,4.882080538226694,Fog,Urban,100.70257756339242,0.00263760506037131,Low,2.0595017627600036,0.008351363008876208,5.094964287452498,,2023-05-19 05:00:00
Delhi,28.781109158766203,,10.033387649736655,Fog,Highway,42.20425375111948,1.0348010313144387,,2.0044309121431976,0.0029925071949737526,1.9357652264062548,Medium,2023-02-26 10:00:00
Tamil Nadu,13.359452508461969,80.24961563495917,14.070272307800833,Rain,Highway,58.134106655270365,1.0207644367731772,Medium,2.9737702653074485,-0.006577393164972835,9.040425689630002,High,2023-03-22 14:00:00
Uttar Pradesh,27.258701670528758,80.85409719374903,12.176242855148793,Clear,Urban,99.38104244261612,1.0246839511671195,Medium,1.9842330600086193,-0.004694963073465396,5.882806234690811,Medium,2023-03-06 12:00:00
,29.11987470618036,77.14086777096985,18.59304734033681,Fog,Urban,40.83513248759936,1.029006218429402,Medium,2.952393014012922,-0.009493879557335203,2.887879846974669,High,2023-05-07 18:00:00
Karnataka,12.849204204962259,77.5778114507541,12.655466832377863,Fog,Highway,59.845828561663524,-0.01007390638320805,High,0.9862378472839567,0.0015355553788996583,5.8979716974267955,Low,2023-01-23 13:00:00
Delhi,19.56564710395513,72.91466524307599,14.977672844899608,Fog,Rural,100.88488460438458,1.0016682159981376,Low,2.0710461450155444,-0.007006133859433248,7.008895505837278,Medium,2023-12-23 15:00:00
Maharashtra,19.79658923654951,72.7354690431604,13.45276351229456,Rain,Highway,41.05011090796841,0.9782823664047442,Low,2.978423277021792,0.007763362199229492,2.9437071121851126,High,2023-03-09 14:00:00
Karnataka,12.791784692266258,77.82410011029911,9.129392988223021,Clear,Rural,38.44669318901491,0.9942334070668977,Low,2.0534177668840345,-0.0042671612053123645,4.0375498997737935,,2023-03-24 09:00:00
Tamil Nadu,12.91107004291369,80.19592173211626,17.612168059361622,Fog,Rural,101.96671304086082,1.0015458423880506,Low,1.9951742168320248,-0.006897029316700579,2.126002732258711,Medium,2023-12-27 18:00:00
Tamil Nadu,13.580993947714896,80.01976354326223,4.9032163713443655,Rain,,38.24797306352304,-0.002122752555331429,Medium,1.9564100966490368,-0.0009436180944777428,5.898126137152913,Medium,2023-12-20 05:00:00
Karnataka,13.527097980435393,77.5553593924771,15.870612976925846,Clear,Urban,78.72392040405991,0.033557436322642104,Medium,0.9825363221105927,0.0030557853075594515,1.021330111129057,Low,2023-11-14 16:00:00
Karnataka,12.8409976050683,77.53218675533114,23.097681137922876,Clear,Rural,79.70575432212085,-0.00825447168975211,High,1.9527256306985727,-0.010096962176320355,0.9402920624357947,Medium,2023-07-16 23:00:00
Karnataka,12.837952673008141,77.71437091710723,13.807764501098275,Fog,Highway,82.16360617113341,-0.023302922925661846,Medium,0.9684108117190929,-0.004359371846958228,8.027295809486438,Low,2023-12-27 14:00:00
Maharashtra,18.932119587555388,73.03741170561224,16.792979797310274,Fog,Highway,79.65352386639576,-0.02174098734506123,Low,0.9673118066070636,0.0008794762548662778,8.098492800317235,Low,2023-02-28 17:00:00
Tamil Nadu,12.660552280963072,80.24607277639531,23.4993254682088,Fog,Rural,59.964106754931436,1.0163780427610112,Low,2.9297408465442785,0.011192825716553651,5.132233629015454,High,2023-10-31 12:00:00
Uttar Pradesh,26.55822400023167,80.95365790047448,,Rain,Urban,41.609636289396825,0.9649203918197422,Low,3.0558291602205245,-0.021147743531662773,5.096215048437374,High,2023-08-20 21:00:00
Tamil Nadu,12.779951820050664,80.16939014465801,15.804892072165922,Fog,Highway,79.66244661478802,0.9949701811457126,Medium,2.007787502778725,0.0051446326413211625,9.059423247140105,Medium,2023-07-08 16:00:00
,18.840733768301117,72.98226182977426,5.912771475594943,Rain,Highway,98.67545364289435,0.03318859223103702,Low,1.9746731579669172,-0.0032077730119673014,3.796143444562008,Medium,2023-02-09 06:00:00
Maharashtra,19.098074977606775,72.99888981894271,5.572179498760197,Fog,Highway,59.53103389006093,1.0073152005330108,High,3.0081838848017846,-0.004136444638006837,1.8447957415289888,High,2023-04-15 05:00:00
Uttar Pradesh,26.918086397929883,80.83777527893369,19.91822036820808,Clear,Urban,61.54075081834659,0.9981348042336138,Medium,1.969166915674037,-0.0056962899780375175,4.8816979474993065,Medium,2023-08-04 20:00:00
Tamil Nadu,13.65453341252366,79.99397082020816,22.760300990252492,Fog,Highway,60.07965126397178,-0.000897789471066293,Medium,1.9014254799456114,-0.0030432722347310654,0.05147612788803805,Medium,2023-04-29 23:00:00
Uttar Pradesh,26.405509856363583,81.19386440890509,19.7617895437753,Rain,Urban,82.17003283739288,0.9742600428557969,High,3.109115573682989,0.005191917229415573,6.814689934608262,High,2023-10-31 20:00:00
Uttar Pradesh,27.147816247635017,80.76718401568917,16.80903882520003,Rain,Urban,60.82942851969604,0.9785709309741628,Medium,3.0069971109199725,-0.004489165126246767,2.0484477511306607,High,2023-05-14 17:00:00
Delhi,28.649418274662562,77.02798704178204,14.793260774301164,Rain,Urban,59.275243788353194,0.995120298489202,Low,2.97826269910283,0.013870866417399036,4.037961757436388,High,2023-08-22 15:00:00
Delhi,28.72309598464776,77.1316569436439,18.55499677230889,Clear,Rural,80.0574090507121,0.006782047694828464,Low,0.9286296136672416,0.005217421008099591,1.7221523548986963,Low,2023-12-29 19:00:00
Delhi,28.530926015486095,77.14920265746471,17.871747025086798,Clear,Rural,39.56681470133896,0.03880834273506098,Low,1.0327381843940429,0.0040672877643236,0.8775592719584276,Low,2023-05-10 18:00:00
Delhi,12.63455626848294,77.41309684297272,4.711600153232088,Clear,Rural,39.248690637350336,1.0023140911577775,,2.0610583917573613,-0.0013887334595038164,5.149837269541717,Medium,2023-10-31 12:00:00
Karnataka,13.052210641795185,77.34702387727489,14.20572145138191,Fog,Highway,85.0344279525297,0.03382046116637997,High,1.0554284675977177,0.009950794746460961,0.10010568794393705,Low,2023-07-27 14:00:00
Tamil Nadu,13.111347881156961,80.41357769753331,3.8674230386340396,Rain,Urban,41.14491967979207,1.0401312636733882,Low,3.0277971127716117,0.011173182090201452,3.877934959258108,High,
Karnataka,13.154002316145197,77.6090222328619,17.92795860172022,Fog,Highway,,1.0198823309601202,High,1.9588485084546885,-0.009712681883502992,0.8514566791822575,Medium,2023-09-03 18:00:00
Maharashtra,19.161150205672993,73.27628507187531,4.441678756713702,Fog,Rural,79.29955405546687,0.03062553742023664,Low,2.0557250124067563,-0.005869999834673196,5.64827871676837,Medium,2023-11-13 04:00:00
Delhi,29.52100163409212,76.94601400018911,14.450344493095558,Rain,Highway,41.76419050285135,-0.024768648587212935,Medium,2.0165990554571556,0.005307435905503223,9.211189181470651,Medium,2023-09-27 14:00:00
Delhi,28.531662753673835,76.89071926095157,7.901889796891841,Clear,Highway,101.23572773516061,-0.02873091358459191,Low,1.0241697362341802,0.007833497407578374,8.00589291924884,Low,2023-07-21 08:00:00
Delhi,28.474538168346847,76.96875093475256,14.780614409777804,Rain,Rural,42.11491597039023,1.012949758187299,High,3.0164657680281923,-0.002511759121957801,6.270388613184773,High,2023-03-17 15:00:00
Tamil Nadu,12.922644189749889,80.39078723216308,10.69939051576182,Rain,Urban,82.06039462346826,0.9664686573921872,Low,2.944385214428349,-0.006209093841745547,4.972487647940266,High,2023-06-07 11:00:00
Tamil Nadu,12.892445364678363,80.19542923239764,17.240915853517084,Clear,Highway,98.33752436012335,0.9927404663318062,High,1.9557823284524833,0.0006574403006323305,7.040562697286154,Medium,
Delhi,28.495285805125054,77.24762427715358,22.928812149556105,Rain,Rural,58.75255596133916,0.019280428584090025,Medium,2.981170593745558,0.012349641817900766,2.127936444268172,High,2023-04-17 23:00:00
Karnataka,13.3212996277085,77.4674323453767,14.86559468380177,Fog,Urban,98.87175655706375,0.03533547946853525,Low,1.0237532771910969,0.00034317103560930015,0.23523848935679717,Low,2023-07-29 15:00:00
Karnataka,13.493536868760735,77.4232900151549,12.717044527007006,Clear,Rural,58.939023940165136,-0.006355599243798287,Medium,0.9490556820698985,-0.01057038344004604,2.071916346255032,Low,2023-07-15 13:00:00
Karnataka,12.790960668896302,77.38907326405625,16.73234508486274,Rain,Urban,,0.9837508608652231,Low,2.9935289076328155,0.0009164485882130551,8.000345530608966,High,2023-08-26 17:00:00
Delhi,28.29167662919723,76.82035867849359,0.11130165884872563,Clear,,79.36292085995747,1.0080118027235438,Medium,2.993482293586943,0.006546151091400226,,High,2023-12-01 00:00:00
Karnataka,13.095927068119883,77.42943555700145,12.542550495510646,Clear,Urban,62.3295717256485,-0.026839464407928924,High,1.0292557549830985,-0.0008478222070771025,0.8498813893162424,Low,2023-05-22 13:00:00
Tamil Nadu,12.9243119040103,80.29660479971493,2.34597001076162,Fog,Rural,102.14083350559365,0.9956678920246957,Medium,3.0248984949353943,1.010522095621091,3.9451847639372497,High,2023-11-18 02:00:00
Tamil Nadu,13.398792837454733,80.12530156244894,21.81435315200998,Clear,Urban,39.992737258772934,0.9997999922478515,High,2.962717998536201,0.007241127531537822,2.007352013886437,High,2023-10-25 22:00:00
Maharashtra,19.204684689021953,73.14190348739317,3.9479634352087145,Rain,Urban,62.197759275602884,0.9993003772881197,High,3.053389399675268,-0.0005164921647438729,2.198356212204778,High,2023-01-28 04:00:00
Karnataka,12.415977198351317,77.80828261248048,10.535059971779017,Rain,Rural,41.67264247436063,1.002212659254586,Medium,2.9570710791011785,0.00036081503313454514,3.938271859742396,High,2023-09-29 11:00:00
Maharashtra,19.543206733367303,72.83162275723191,15.995699690005825,Clear,Rural,39.49341214124498,-0.020863554147837363,Low,1.0403086787823492,-0.015402704583147736,8.152532805996024,Low,2023-06-15 16:00:00
Karnataka,13.556986334324638,77.21949351286332,20.885824932691943,Rain,Urban,77.74167009957507,-0.018175419604955688,High,1.979697112976727,0.010121170894331195,7.988253021291179,Medium,2023-10-24 21:00:00
Karnataka,12.788688770862871,77.5212215459611,3.9825842491240224,Clear,Highway,79.75500658873234,0.9813214822208323,High,3.0060496246038664,-0.002755765783292542,7.178499644566004,High,2023-07-30 04:00:00
Karnataka,12.91640864245201,77.53990497507773,5.511793311603357,Clear,Highway,59.27545375491039,-0.0405036839604575,Low,1.0083399807667914,-0.0033448530140905573,8.0971363380624,Low,2023-11-11 05:00:00
Uttar Pradesh,27.056467371030653,80.85815397287331,17.06179528534594,Fog,Rural,40.23210942981274,1.0085460377147144,High,2.007296317469128,,7.087443534445806,Medium,2023-02-09 17:00:00
Maharashtra,19.182132707532517,72.76931585315292,3.723653736209186,Clear,Urban,80.10029134448536,1.0223671682565136,Medium,3.0248921348979465,0.003819378618764385,2.14050018759036,High,2023-08-15 04:00:00
Uttar Pradesh,27.044084917190936,80.74293621627746,15.752635339071984,Rain,Highway,80.07083096581464,0.019908403572628044,High,2.014446663023854,-0.009439301341476726,1.1195912704594495,Medium,2023-04-24 16:00:00
Delhi,29.362699337963676,76.9441683661332,22.206959515442396,Clear,Rural,80.58861431322904,-0.006562636273389652,Low,2.0289202713638033,-0.008230673400461328,3.1526991323041895,,2023-03-08 22:00:00
Maharashtra,19.039659671011975,72.72536796030532,,Fog,Highway,38.637142317192215,0.9797242054892672,Low,2.0171466219026373,-0.0004392693696132545,6.305992111180376,Medium,2023-01-22 13:00:00
